what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967133860
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967134019
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967141117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967152199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967372728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967375631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967552115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967554182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967680047
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373967683370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967692327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373967693144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967709911
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967710491
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967710614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967711213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967717419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967735589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967764434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373967773016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967780914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967780954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373967799283
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1373967802010
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1373967802060
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1373967802103
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1373967802339
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1373967802359
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1373967802865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967809756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967809888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967836588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967846433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373967849400
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1373967850883
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1373967863424
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1373967869802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373967871712
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373967874127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967878163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373967887514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967898099
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967898528
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967898656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967900349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967907241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373967911947
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1373967913797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373967915770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967919067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967919308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967922234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967922385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373967926526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373967928331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967930461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967931850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967931909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967933204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967935907
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373967942898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373967942991
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373967943016
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968208387
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968208387
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968210297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968212241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968213349
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968213842
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968213932
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968216798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968218870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968220116
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968220764
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968220852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968227306
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968227306
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968228700
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968230320
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968230321
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968231311
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968237467
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968237467
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968238498
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968238498
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968239336
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968240149
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968240149
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968240744
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373968241712
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373968242788
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968242788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968244402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968264104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968272825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968294412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968301996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968302734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968311669
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968311840
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968311919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968312456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968324686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968327665
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1373968330191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373968332980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968335152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968340502
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373968342678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968347647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968348183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968360541
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968361045
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968361267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968361460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968374512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968380432
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1373968381840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968385456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968385616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968387816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968387959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373968391788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968401216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968410327
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373968412082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968414969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968415407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968426006
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968426431
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968426545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968428832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968441238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373968445083
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1373968446183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373968447363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968450446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968450591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968453863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968453995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373968456502
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968460364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968462879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968464408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968464472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968465606
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968475087
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968475154
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968487342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373968494209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373968499722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968503227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968504375
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968504821
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968504887
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968510707
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968510707
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968511575
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968512891
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373968512892
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968514765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968516738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968518089
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968518501
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968518593
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968521288
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968521289
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968522072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968523291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373968524417
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968524815
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968524902
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373968527666
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373968527667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373968537159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373968540000
